,CSVM_F1,CSVM_F1,QSVM_F1,QSVM_F1
,mean,std,mean,std
Class,,,,
Dip,0.5333914355403251,0.15299646419012428,0.5684940738685792,0.16103390993786215
Flash,0.8592035047247861,0.06500910176678684,0.8155095651981168,0.08972973255849047
Normal,0.6290321604844898,0.14120752937044753,0.6491576312160441,0.1380391546608103
Vol,0.573479624262906,0.15834447557366388,0.5700178288246803,0.13074996011382836
accuracy,0.66675,0.0767929625090027,0.6579999999999999,0.08789628874848798
